userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
risma fadilah,semakin berkembang,5,2025-01-21 03:04:48,1,positive,semakin berkembang,semakin berkembang,berkembang,['berkembang'],['kembang'],kembang
yd hidayat,sangat membantu dalem mengindentifikasi nomor panggilan baru .,5,2025-01-21 02:37:41,1,positive,sangat membantu dalem mengindentifikasi nomor panggilan baru,sangat membantu dalem mengindentifikasi nomor panggilan baru,membantu dalem mengindentifikasi nomor panggilan,"['membantu', 'dalem', 'mengindentifikasi', 'nomor', 'panggilan']","['bantu', 'dalem', 'mengindentifikasi', 'nomor', 'panggil']",bantu dalem mengindentifikasi nomor panggil
ping pong,Bagus membantu,5,2025-01-21 02:31:16,1,positive,bagus membantu,bagus membantu,bagus membantu,"['bagus', 'membantu']","['bagus', 'bantu']",bagus bantu
zia mobile digital nusantara,Buruk,1,2025-01-21 02:17:44,-1,negative,buruk,buruk,buruk,['buruk'],['buruk'],buruk
MUVIDA Id,"Dulu liat taq ga berbayar, sekarang berbayar semua",1,2025-01-21 02:07:39,-1,negative,dulu liat taq ga berbayar sekarang berbayar semua,dulu lihat taq tidak berbayar sekarang berbayar semua,lihat taq berbayar berbayar,"['lihat', 'taq', 'berbayar', 'berbayar']","['lihat', 'taq', 'bayar', 'bayar']",lihat bayar bayar
Darmin Ameria,sangat membantu dari penipuan ya ges,5,2025-01-21 02:06:00,1,positive,sangat membantu dari penipuan ya ges,sangat membantu dari penipuan ya ges,membantu penipuan ya ges,"['membantu', 'penipuan', 'ya', 'ges']","['bantu', 'tipu', 'ya', 'ges']",bantu tipu
Odi Pratama,mantapla,5,2025-01-21 01:52:54,1,positive,mantapla,mantapla,mantapla,['mantapla'],['mantapla'],mantapla
Novandi Dwi Saputra,Kualitas aplikasi semakin ribet+buruk,1,2025-01-21 01:48:32,-1,negative,kualitas aplikasi semakin ribet buruk,kualitas aplikasi semakin ribet buruk,kualitas aplikasi ribet buruk,"['kualitas', 'aplikasi', 'ribet', 'buruk']","['kualitas', 'aplikasi', 'ribet', 'buruk']",kualitas aplikasi ribet buruk
Yuliana Fitri,bayar mulu,1,2025-01-21 01:45:50,-1,negative,bayar mulu,bayar mulu,bayar mulu,"['bayar', 'mulu']","['bayar', 'mulu']",bayar mulu
Abdul Rohim,baik,5,2025-01-21 01:34:48,1,positive,baik,baik,,[],[],
KIFLI SIDIK KENJI HEBAT,Tidak bisa daftar di suruh coba lagi terus rusak apk nyaa,1,2025-01-21 01:25:03,-1,negative,tidak bisa daftar di suruh coba lagi terus rusak apk nyaa,tidak bisa daftar di suruh coba lagi terus rusak apk nya,daftar suruh coba rusak apk nya,"['daftar', 'suruh', 'coba', 'rusak', 'apk', 'nya']","['daftar', 'suruh', 'coba', 'rusak', 'apk', 'nya']",daftar suruh coba rusak
Putri Nurhidayati,Get contact semenjak bisa premium buat nutupin pemilik akun asli jadi jelek.. Kita jadi gak bisa ngasih tau orang2 lain klo nomor tersebut jahat dan bermasalah... Ngebuat kejahatan makin merajalela... Kita gak tau nomor itu penipu atau ngga..,1,2025-01-21 00:46:04,-1,negative,get contact semenjak bisa premium buat nutupin pemilik akun asli jadi jelek kita jadi gak bisa ngasih tau orang2 lain klo nomor tersebut jahat dan bermasalah ngebuat kejahatan makin merajalela kita gak tau nomor itu penipu atau ngga,get contact semenjak bisa premium buat menutupi pemilik akun asli jadi jelek kita jadi tidak bisa mengasih tau orang-orang lain kalau nomor tersebut jahat dan bermasalah ngebuat kejahatan makin merajalela kita tidak tau nomor itu penipu atau tidak,get contact semenjak premium menutupi pemilik akun asli jelek mengasih tau orang-orang nomor jahat bermasalah ngebuat kejahatan merajalela tau nomor penipu,"['get', 'contact', 'semenjak', 'premium', 'menutupi', 'pemilik', 'akun', 'asli', 'jelek', 'mengasih', 'tau', 'orang', 'orang', 'nomor', 'jahat', 'bermasalah', 'ngebuat', 'kejahatan', 'merajalela', 'tau', 'nomor', 'penipu']","['get', 'contact', 'semenjak', 'premium', 'tutup', 'milik', 'akun', 'asli', 'jelek', 'asih', 'tau', 'orang', 'orang', 'nomor', 'jahat', 'masalah', 'ngebuat', 'jahat', 'rajalela', 'tau', 'nomor', 'tipu']",contact semenjak premium tutup milik akun asli jelek asih orang orang nomor jahat masalah ngebuat jahat rajalela nomor tipu
Mahendra Irawan,Aplikasi ini sudah melanggar ketentuan frivasi pribadi,1,2025-01-21 00:14:52,-1,negative,aplikasi ini sudah melanggar ketentuan frivasi pribadi,aplikasi ini sudah melanggar ketentuan frivasi pribadi,aplikasi melanggar ketentuan frivasi pribadi,"['aplikasi', 'melanggar', 'ketentuan', 'frivasi', 'pribadi']","['aplikasi', 'langgar', 'tentu', 'frivasi', 'pribadi']",aplikasi langgar tentu frivasi pribadi
Bayu Jelani,ok,5,2025-01-21 00:05:30,1,positive,ok,ok,ok,['ok'],['ok'],
Fadly Tarigan,Tambah susah pakek ini,1,2025-01-20 23:46:55,-1,negative,tambah susah pakek ini,tambah susah pakai ini,susah pakai,"['susah', 'pakai']","['susah', 'pakai']",susah pakai
Asep Saepulloh,"Skrg get contact jd kurang membantupa apa mesti berbayar dan berlangganan,jd unsinstall aja deh.",2,2025-01-20 21:56:37,-1,negative,skrg get contact jd kurang membantupa apa mesti berbayar dan berlangganan jd unsinstall aja deh,sekarang get contact jadi kurang membantupa apa mesti berbayar dan berlangganan jadi unsinstall saja deh,get contact membantupa mesti berbayar berlangganan unsinstall deh,"['get', 'contact', 'membantupa', 'mesti', 'berbayar', 'berlangganan', 'unsinstall', 'deh']","['get', 'contact', 'membantupa', 'mesti', 'bayar', 'langgan', 'unsinstall', 'deh']",contact membantupa mesti bayar langgan unsinstall
Ananta Dharma Pratiwi,kenapa tidak free untuk melihat tag,1,2025-01-20 21:36:27,-1,negative,kenapa tidak free untuk melihat tag,kenapa tidak free untuk melihat tag,free tag,"['free', 'tag']","['free', 'tag']",free
Olivia Batara,Sagat membantu jika ada nomor baru memmanggi dan tak usa repot tanya nama nya karna apk ini langsung tertulis nama seseorg jika menggunakan nomor baru,5,2025-01-20 19:55:49,1,positive,sagat membantu jika ada nomor baru memmanggi dan tak usa repot tanya nama nya karna apk ini langsung tertulis nama seseorg jika menggunakan nomor baru,sagat membantu jika ada nomor baru memmanggi dan tak usah repot tanya nama ya karena apk ini langsung tertulis nama seseorg jika menggunakan nomor baru,sagat membantu nomor memmanggi repot nama ya apk langsung tertulis nama seseorg nomor,"['sagat', 'membantu', 'nomor', 'memmanggi', 'repot', 'nama', 'ya', 'apk', 'langsung', 'tertulis', 'nama', 'seseorg', 'nomor']","['sagat', 'bantu', 'nomor', 'memmanggi', 'repot', 'nama', 'ya', 'apk', 'langsung', 'tulis', 'nama', 'seseorg', 'nomor']",sagat bantu nomor memmanggi repot nama langsung tulis nama seseorg nomor
Wulan Sari,kenapa gk ada sekalian pelacak atau di nomor biar bisa dicari,3,2025-01-20 19:54:41,0,neutral,kenapa gk ada sekalian pelacak atau di nomor biar bisa dicari,kenapa tidak ada sekalian pelacak atau di nomor biar bisa dicari,pelacak nomor biar dicari,"['pelacak', 'nomor', 'biar', 'dicari']","['lacak', 'nomor', 'biar', 'cari']",lacak nomor biar cari
Ruswanto 89,mntap sangat membantu,5,2025-01-20 19:49:51,1,positive,mntap sangat membantu,mntap sangat membantu,mntap membantu,"['mntap', 'membantu']","['mntap', 'bantu']",mntap bantu
Asep Sutisna,Semenjak musti premium jadi males,1,2025-01-20 18:00:24,-1,negative,semenjak musti premium jadi males,semenjak musti premium jadi malas,semenjak musti premium malas,"['semenjak', 'musti', 'premium', 'malas']","['semenjak', 'musti', 'premium', 'malas']",semenjak musti premium malas
Heri yadi,top,5,2025-01-20 17:47:02,1,positive,top,top,top,['top'],['top'],
Cakok Yoga,sng puas,5,2025-01-20 16:57:59,1,positive,sng puas,sng puas,sng puas,"['sng', 'puas']","['sng', 'puas']",puas
Kenshin 777,Tahik premium,1,2025-01-20 16:56:44,-1,negative,tahik premium,tahik premium,tahik premium,"['tahik', 'premium']","['tahik', 'premium']",tahik premium
Dinda Banatuss,susah masuk,1,2025-01-20 16:34:34,-1,negative,susah masuk,susah masuk,susah masuk,"['susah', 'masuk']","['susah', 'masuk']",susah masuk
Azis Saepulashari,serba bayar sekarang,1,2025-01-20 16:25:54,-1,negative,serba bayar sekarang,serba bayar sekarang,serba bayar,"['serba', 'bayar']","['serba', 'bayar']",serba bayar
Heti Nurani,kenapa jadi bayar yaa? jadi males,1,2025-01-20 16:12:52,-1,negative,kenapa jadi bayar yaa jadi males,kenapa jadi bayar ya jadi malas,bayar ya malas,"['bayar', 'ya', 'malas']","['bayar', 'ya', 'malas']",bayar malas
Owiii,"lama"" gajelassss yg awalnya ga premium skrng hrs premium, aneh bgt BINTANG SATU DAH POKOKNYA",1,2025-01-20 16:12:51,-1,negative,lama gajelassss yg awalnya ga premium skrng hrs premium aneh bgt bintang satu dah pokoknya,lama gajelassss yang awalnya tidak premium sekarang harus premium aneh banget bintang satu sudah pokoknya,gajelassss premium premium aneh banget bintang pokoknya,"['gajelassss', 'premium', 'premium', 'aneh', 'banget', 'bintang', 'pokoknya']","['gajelassss', 'premium', 'premium', 'aneh', 'banget', 'bintang', 'pokok']",gajelassss premium premium aneh banget bintang pokok
decky Swhn,Gajelas dahlah,1,2025-01-20 16:08:53,-1,negative,gajelas dahlah,tidak jelas dahlah,dahlah,['dahlah'],['dah'],
Kyla Affandi,membantu sekali agar berhati hati,4,2025-01-20 15:56:44,1,positive,membantu sekali agar berhati hati,membantu sekali agar berhati hati,membantu berhati hati,"['membantu', 'berhati', 'hati']","['bantu', 'hati', 'hati']",bantu hati hati
alby rais,Sangat membantu mengfilter nomor yang tidak kenal,5,2025-01-20 15:49:58,1,positive,sangat membantu mengfilter nomor yang tidak kenal,sangat membantu mengfilter nomor yang tidak kenal,membantu mengfilter nomor kenal,"['membantu', 'mengfilter', 'nomor', 'kenal']","['bantu', 'mengfilter', 'nomor', 'kenal']",bantu mengfilter nomor kenal
Yuli Ana,skrg byar,1,2025-01-20 15:49:31,-1,negative,skrg byar,sekarang byar,byar,['byar'],['byar'],byar
Rehan Saputra,apek tapi raiso lekk,5,2025-01-20 15:33:48,1,positive,apek tapi raiso lekk,apek tapi raiso lekk,apek raiso lekk,"['apek', 'raiso', 'lekk']","['apek', 'raiso', 'lekk']",apek raiso lekk
Ade Fitriani,"Gak membantu sama sekali,gak kaya dulu! Gak guna ngadownload apk ini!",1,2025-01-20 15:17:28,-1,negative,gak membantu sama sekali gak kaya dulu gak guna ngadownload apk ini,tidak membantu sama sekali tidak kayak dulu tidak guna ngadownload apk ini,membantu kayak ngadownload apk,"['membantu', 'kayak', 'ngadownload', 'apk']","['bantu', 'kayak', 'ngadownload', 'apk']",bantu kayak ngadownload
Nor Hikmah,premium ny ga ngotak,4,2025-01-20 15:06:57,1,positive,premium ny ga ngotak,premium nya tidak ngotak,premium nya ngotak,"['premium', 'nya', 'ngotak']","['premium', 'nya', 'ngotak']",premium ngotak
ardanu myson,"kl user GC premium dia bisa privasi tag jg info kontak..itu justru celah b penipu dong bang? jd gak berguna lg, kebanyakan org instal ni app kan buat cek nmr penipu/ bukan..baiknya di hapus sj fitur privasi..sy yakin mrk yg akun premium jg tujuanya bkn b privasi info nmr kan..",5,2025-01-20 15:05:47,1,positive,kl user gc premium dia bisa privasi tag jg info kontak itu justru celah b penipu dong bang jd gak berguna lg kebanyakan org instal ni app kan buat cek nmr penipu bukan baiknya di hapus sj fitur privasi sy yakin mrk yg akun premium jg tujuanya bkn b privasi info nmr kan,kalau user gc premium dia bisa privasi tag juga info kontak itu justru celah b penipu dong abang jadi tidak berguna lagi kebanyakan orang instal nih app kan buat cek nomor penipu bukan baiknya di hapus saja fitur privasi saya yakin mereka yang akun premium juga tujuanya bukan b privasi info nomor kan,user gc premium privasi tag info kontak celah b penipu abang berguna kebanyakan orang instal nih app cek nomor penipu baiknya hapus fitur privasi akun premium tujuanya b privasi info nomor,"['user', 'gc', 'premium', 'privasi', 'tag', 'info', 'kontak', 'celah', 'b', 'penipu', 'abang', 'berguna', 'kebanyakan', 'orang', 'instal', 'nih', 'app', 'cek', 'nomor', 'penipu', 'baiknya', 'hapus', 'fitur', 'privasi', 'akun', 'premium', 'tujuanya', 'b', 'privasi', 'info', 'nomor']","['user', 'gc', 'premium', 'privasi', 'tag', 'info', 'kontak', 'celah', 'b', 'tipu', 'abang', 'guna', 'banyak', 'orang', 'instal', 'nih', 'app', 'cek', 'nomor', 'tipu', 'baik', 'hapus', 'fitur', 'privasi', 'akun', 'premium', 'tujuanya', 'b', 'privasi', 'info', 'nomor']",user premium privasi info kontak celah tipu abang guna banyak orang instal nomor tipu baik hapus fitur privasi akun premium tujuanya privasi info nomor
Marcel Is,harus bayar cuaks,1,2025-01-20 14:17:58,-1,negative,harus bayar cuaks,harus bayar cuaks,bayar cuaks,"['bayar', 'cuaks']","['bayar', 'cuaks']",bayar cuaks
Iswahyudi Yudi,good,5,2025-01-20 13:57:30,1,positive,good,good,good,['good'],['good'],good
Fitria siti Aminah,sya cmn mau tanya knp semua fitur di jadikan premium sedangkan itu fungsi nya cuman liat saya di namakan apa dengan orang orang dan bayar nya ga main main apa ini yang disebut gratis? trus gimana jadinya kalo orang orang di luaran sana yang makai apk ini dan di suruh bayar sebelum membuka? emang harus seperti ini ya? bukan kah kalian ini secara baik memanfaat kan pengguna getcontact ya?,1,2025-01-20 13:50:20,-1,negative,sya cmn mau tanya knp semua fitur di jadikan premium sedangkan itu fungsi nya cuman liat saya di namakan apa dengan orang orang dan bayar nya ga main main apa ini yang disebut gratis trus gimana jadinya kalo orang orang di luaran sana yang makai apk ini dan di suruh bayar sebelum membuka emang harus seperti ini ya bukan kah kalian ini secara baik memanfaat kan pengguna getcontact ya,saya cuman mau tanya kenapa semua fitur di jadikan premium sedangkan itu fungsi ya cuman lihat saya di namakan apa dengan orang orang dan bayar ya tidak main main apa ini yang disebut gratis terus bagaimana jadinya kalau orang orang di luaran sana yang makai apk ini dan di suruh bayar sebelum membuka memang harus seperti ini ya bukan kah kalian ini secara baik memanfaat kan pengguna getcontact ya,cuman fitur jadikan premium fungsi ya cuman lihat namakan orang orang bayar ya main main gratis orang orang luaran makai apk suruh bayar membuka ya kah memanfaat pengguna getcontact ya,"['cuman', 'fitur', 'jadikan', 'premium', 'fungsi', 'ya', 'cuman', 'lihat', 'namakan', 'orang', 'orang', 'bayar', 'ya', 'main', 'main', 'gratis', 'orang', 'orang', 'luaran', 'makai', 'apk', 'suruh', 'bayar', 'membuka', 'ya', 'kah', 'memanfaat', 'pengguna', 'getcontact', 'ya']","['cuman', 'fitur', 'jadi', 'premium', 'fungsi', 'ya', 'cuman', 'lihat', 'nama', 'orang', 'orang', 'bayar', 'ya', 'main', 'main', 'gratis', 'orang', 'orang', 'luar', 'maka', 'apk', 'suruh', 'bayar', 'buka', 'ya', 'kah', 'manfaat', 'guna', 'getcontact', 'ya']",cuman fitur jadi premium fungsi cuman lihat nama orang orang bayar main main gratis orang orang luar maka suruh bayar buka manfaat guna getcontact
adit afril,"kikir bjir ,udah ada iklan nya kikir lagi",1,2025-01-20 13:49:57,-1,negative,kikir bjir udah ada iklan nya kikir lagi,kikir bjir sudah ada iklan ya kikir lagi,kikir bjir iklan ya kikir,"['kikir', 'bjir', 'iklan', 'ya', 'kikir']","['kikir', 'bjir', 'iklan', 'ya', 'kikir']",kikir bjir iklan kikir
Yusuf Sibarani,aplikasi buruk tidak bisa mendaftar nomor ke akun baru .... mohon pengertiannya dari pihak apk Getcontact,1,2025-01-20 13:49:32,-1,negative,aplikasi buruk tidak bisa mendaftar nomor ke akun baru mohon pengertiannya dari pihak apk getcontact,aplikasi buruk tidak bisa mendaftar nomor ke akun baru mohon pengertiannya dari pihak apk getcontact,aplikasi buruk mendaftar nomor akun mohon pengertiannya apk getcontact,"['aplikasi', 'buruk', 'mendaftar', 'nomor', 'akun', 'mohon', 'pengertiannya', 'apk', 'getcontact']","['aplikasi', 'buruk', 'daftar', 'nomor', 'akun', 'mohon', 'erti', 'apk', 'getcontact']",aplikasi buruk daftar nomor akun mohon erti getcontact
Mas Jon,Sangat membantu tuk mengetahui no org tdk di kenal,5,2025-01-20 13:17:40,1,positive,sangat membantu tuk mengetahui no org tdk di kenal,sangat membantu untuk mengetahui no orang tidak di kenal,membantu no orang kenal,"['membantu', 'no', 'orang', 'kenal']","['bantu', 'no', 'orang', 'kenal']",bantu orang kenal
elsa,👎🏾,1,2025-01-20 13:11:42,-1,negative,,,,[],[],
Aufar Safura,Bagus untuk sy,2,2025-01-20 13:05:52,-1,negative,bagus untuk sy,bagus untuk saya,bagus,['bagus'],['bagus'],bagus
Uwatere 18,Sialan sekarang harus berbayar gila ahaha rakus amat ini,1,2025-01-20 12:45:46,-1,negative,sialan sekarang harus berbayar gila ahaha rakus amat ini,sialan sekarang harus berbayar gila ahaha rakus amat ini,sialan berbayar gila ahaha rakus,"['sialan', 'berbayar', 'gila', 'ahaha', 'rakus']","['sial', 'bayar', 'gila', 'ahaha', 'rakus']",sial bayar gila ahaha rakus
Wawan Oz,Piok,1,2025-01-20 12:30:10,-1,negative,piok,piok,piok,['piok'],['piok'],piok
Muhamad Febrian,jelek,1,2025-01-20 12:25:19,-1,negative,jelek,jelek,jelek,['jelek'],['jelek'],jelek
Dinanta Dinantanurciazuniar,buruk,1,2025-01-20 12:21:34,-1,negative,buruk,buruk,buruk,['buruk'],['buruk'],buruk
Neo Gamer,verif gaje padahal ngga spam verif loh tolong di perbaiki lah kaya dulu lagi setelah update kok malah jadi kaya gini tolong lah,1,2025-01-20 12:12:18,-1,negative,verif gaje padahal ngga spam verif loh tolong di perbaiki lah kaya dulu lagi setelah update kok malah jadi kaya gini tolong lah,verif tidak jelas padahal tidak spam verif loh tolong di perbaiki lah kayak dulu lagi setelah update kok malah jadi kayak begini tolong lah,verif spam verif loh tolong perbaiki kayak update kayak tolong,"['verif', 'spam', 'verif', 'loh', 'tolong', 'perbaiki', 'kayak', 'update', 'kayak', 'tolong']","['verif', 'spam', 'verif', 'loh', 'tolong', 'baik', 'kayak', 'update', 'kayak', 'tolong']",verif spam verif tolong baik kayak update kayak tolong
EDY SANTOSA,sangat baik untuk menyaring penipuan,5,2025-01-20 12:02:14,1,positive,sangat baik untuk menyaring penipuan,sangat baik untuk menyaring penipuan,menyaring penipuan,"['menyaring', 'penipuan']","['nyaring', 'tipu']",nyaring tipu
Kang Harto,Ga ada fitur apa apa. kalo mau fitur harus PREMIUM PREMIUM PREMIUM,1,2025-01-20 12:01:29,-1,negative,ga ada fitur apa apa kalo mau fitur harus premium premium premium,tidak ada fitur apa apa kalau mau fitur harus premium premium premium,fitur fitur premium premium premium,"['fitur', 'fitur', 'premium', 'premium', 'premium']","['fitur', 'fitur', 'premium', 'premium', 'premium']",fitur fitur premium premium premium
Garudea Bayu,berbayar,1,2025-01-20 11:08:52,-1,negative,berbayar,berbayar,berbayar,['berbayar'],['bayar'],bayar
Dwi Rusfiyanto,Awal nya oke bngt kok lama lama malah berbàyar yah ....,1,2025-01-20 11:02:45,-1,negative,awal nya oke bngt kok lama lama malah berbàyar yah,awal ya oke banget kok lama lama malah berbàyar ya,ya oke banget berbàyar ya,"['ya', 'oke', 'banget', 'berbàyar', 'ya']","['ya', 'oke', 'banget', 'berb yar', 'ya']",banget berb yar
